Série	Numéro	Nom	Rareté	Nb Normal	Nb Ed1	Nb Reverse	Nb Spéciale	Alternative	Gradées	Image URL
Origine Perdue	135/196	Muplodocus de Hisui-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/135.jpg?class=hd
Origine Perdue	136/196	Muplodocus de Hisui-VSTAR	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/136.jpg?class=hd
Origine Perdue	137/196	Roucarnage-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/137.jpg?class=hd
Origine Perdue	138/196	Excelangue	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/138.jpg?class=hd
Origine Perdue	139/196	Coudlangue	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/139.jpg?class=hd
Origine Perdue	140/196	Porygon	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/140.jpg?class=hd
Origine Perdue	141/196	Porygon2	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/141.jpg?class=hd
Origine Perdue	142/196	Porygon-Z	3	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/142.jpg?class=hd
Origine Perdue	143/196	Ronflex	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/143.jpg?class=hd
Origine Perdue	144/196	Capumain	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/144.jpg?class=hd
Origine Perdue	145/196	Capidextre	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/145.jpg?class=hd
Origine Perdue	146/196	Zoroark de Hisui-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/146.jpg?class=hd
Origine Perdue	147/196	Zoroark de Hisui-VSTAR	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/147.jpg?class=hd
Origine Perdue	148/196	Frison	3	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/148.jpg?class=hd
Origine Perdue	149/196	Dodoala	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/149.jpg?class=hd
Origine Perdue	150/196	Rongourmand	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/150.jpg?class=hd
Origine Perdue	151/196	Rongrigou	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/151.jpg?class=hd
Origine Perdue	152/196	Smarceus	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/152.jpg?class=hd
Origine Perdue	153/196	Marcia	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/153.jpg?class=hd
Origine Perdue	154/196	Boîte à Désastre	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/154.jpg?class=hd
Origine Perdue	155/196	Expérience de Nikolaï	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/155.jpg?class=hd
Origine Perdue	156/196	Pompe à Dégâts	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/156.jpg?class=hd
Origine Perdue	157/196	Kiméra	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/157.jpg?class=hd
Origine Perdue	158/196	Graham	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/158.jpg?class=hd
Origine Perdue	159/196	Mademoiselle	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/159.jpg?class=hd
Origine Perdue	160/196	Lac Savoir	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/160.jpg?class=hd
Origine Perdue	161/196	Ville Perdue	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/161.jpg?class=hd
Origine Perdue	162/196	Aspirateur Perdu	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/162.jpg?class=hd
Origine Perdue	163/196	Portail Mirage	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/163.jpg?class=hd
Origine Perdue	164/196	Les Détroussœurs	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/164.jpg?class=hd
Origine Perdue	165/196	Masque de Panique	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/165.jpg?class=hd
Origine Perdue	166/196	Armand	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/166.jpg?class=hd
Origine Perdue	167/196	Cardus	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/167.jpg?class=hd
Origine Perdue	168/196	Caisse à Outils	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/168.jpg?class=hd
Origine Perdue	169/196	Percupio	4	0	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/169.jpg?class=hd
Origine Perdue	170/196	Bras à Remontoir	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/170.jpg?class=hd
Origine Perdue	171/196	Énergie Cadeau	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/171.jpg?class=hd
Origine Perdue	172/196	Électrode de Hisui-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/172.jpg?class=hd
Origine Perdue	173/196	Goupelin-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/173.jpg?class=hd
Origine Perdue	174/196	Kyurem-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/174.jpg?class=hd
Origine Perdue	175/196	Magnézone-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/175.jpg?class=hd
Origine Perdue	176/196	Motisma-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/176.jpg?class=hd
Origine Perdue	177/196	Motisma-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/177.jpg?class=hd
Origine Perdue	178/196	Amovénus-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/178.jpg?class=hd
Origine Perdue	179/196	Ptéra-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/179.jpg?class=hd
Origine Perdue	180/196	Ptéra-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/180.jpg?class=hd
Origine Perdue	181/196	Gallame-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/181.jpg?class=hd
Origine Perdue	182/196	Drascore-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/182.jpg?class=hd
Origine Perdue	183/196	Berserkatt de Galar-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/183.jpg?class=hd
Origine Perdue	184/196	Berserkatt de Galar-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/184.jpg?class=hd
Origine Perdue	185/196	Giratina-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/185.jpg?class=hd
Origine Perdue	186/196	Giratina-V	5	1	-1	-1	0	-1	1	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/186.jpg?class=hd
Origine Perdue	187/196	Muplodocus de Hisui-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/187.jpg?class=hd
Origine Perdue	188/196	Roucarnage-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/188.jpg?class=hd
Origine Perdue	189/196	Marcia	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/189.jpg?class=hd
Origine Perdue	190/196	Expérience de Nikolaï	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/190.jpg?class=hd
Origine Perdue	191/196	Kiméra	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/191.jpg?class=hd
Origine Perdue	192/196	Graham	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/192.jpg?class=hd
Origine Perdue	193/196	Mademoiselle	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/193.jpg?class=hd
Origine Perdue	194/196	Les Détroussœurs	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/194.jpg?class=hd
Origine Perdue	195/196	Cardus	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/195.jpg?class=hd
Origine Perdue	196/196	Percupio	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/196.jpg?class=hd
Origine Perdue	197/196	Kyurem-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/197.jpg?class=hd
Origine Perdue	198/196	Magnézone-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/198.jpg?class=hd
Origine Perdue	199/196	Ptéra-VSTAR	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/199.jpg?class=hd
Origine Perdue	200/196	Drascore-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/200.jpg?class=hd
Origine Perdue	201/196	Giratina-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/201.jpg?class=hd
Origine Perdue	202/196	Muplodocus de Hisui-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/202.jpg?class=hd
Origine Perdue	203/196	Zoroark de Hisui-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/203.jpg?class=hd
Origine Perdue	204/196	Marcia	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/204.jpg?class=hd
Origine Perdue	205/196	Expérience de Nikolaï	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/205.jpg?class=hd
Origine Perdue	206/196	Kiméra	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/206.jpg?class=hd
Origine Perdue	207/196	Graham	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/207.jpg?class=hd
Origine Perdue	208/196	Mademoiselle	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/208.jpg?class=hd
Origine Perdue	209/196	Les Détroussœurs	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/209.jpg?class=hd
Origine Perdue	210/196	Cardus	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/210.jpg?class=hd
Origine Perdue	211/196	Percupio	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/211.jpg?class=hd
Origine Perdue	212/196	Giratina-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/212.jpg?class=hd
Origine Perdue	213/196	Zoroark de Hisui-VSTAR	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/213.jpg?class=hd
Origine Perdue	214/196	Boîte à Désastre	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/214.jpg?class=hd
Origine Perdue	215/196	Stade en Ruines	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/215.jpg?class=hd
Origine Perdue	216/196	Fortifiant Obscur	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/216.jpg?class=hd
Origine Perdue	217/196	Aspirateur Perdu	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/217.jpg?class=hd
Origine Perdue	TG01	Parasect	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/218.jpg?class=hd
Origine Perdue	TG02	Roserade	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/219.jpg?class=hd
Origine Perdue	TG03	Dracaufeu	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/220.jpg?class=hd
Origine Perdue	TG04	Lugulabre	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/221.jpg?class=hd
Origine Perdue	TG05	Pikachu	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/222.jpg?class=hd
Origine Perdue	TG06	Ectoplasma	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/223.jpg?class=hd
Origine Perdue	TG07	Branette	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/224.jpg?class=hd
Origine Perdue	TG08	Arcanin de Hisui	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/225.jpg?class=hd
Origine Perdue	TG09	Spiritomb	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/226.jpg?class=hd
Origine Perdue	TG10	Ronflex	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/227.jpg?class=hd
Origine Perdue	TG11	Morphéo	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/228.jpg?class=hd
Origine Perdue	TG12	Astronelle-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/229.jpg?class=hd
Origine Perdue	TG13	Astronelle-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/230.jpg?class=hd
Origine Perdue	TG14	Scolocendre-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/231.jpg?class=hd
Origine Perdue	TG15	Scolocendre-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/232.jpg?class=hd
Origine Perdue	TG16	Pikachu-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/233.jpg?class=hd
Origine Perdue	TG17	Pikachu-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/234.jpg?class=hd
Origine Perdue	TG18	Amovénus-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/235.jpg?class=hd
Origine Perdue	TG19	Gallame-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/236.jpg?class=hd
Origine Perdue	TG20	Nostenfer-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/237.jpg?class=hd
Origine Perdue	TG21	Éthernatos-V	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/238.jpg?class=hd
Origine Perdue	TG22	Éthernatos-VMAX	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/239.jpg?class=hd
Origine Perdue	TG23	Découverte de l'Aventurière	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/240.jpg?class=hd
Origine Perdue	TG24	Ordres du Boss Lysandre	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/241.jpg?class=hd
Origine Perdue	TG25	Cuisinier	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/242.jpg?class=hd
Origine Perdue	TG26	Kabu	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/243.jpg?class=hd
Origine Perdue	TG27	Donna	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/244.jpg?class=hd
Origine Perdue	TG28	Sally	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/245.jpg?class=hd
Origine Perdue	TG29	Pikachu-VMAX	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/246.jpg?class=hd
Origine Perdue	TG30	Mew-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/LOR/HD/247.jpg?class=hd
Pokémon GO	1/78	Bulbizarre	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/1.jpg?class=hd
Pokémon GO	2/78	Herbizarre	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/2.jpg?class=hd
Pokémon GO	3/78	Florizarre	4	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/3.jpg?class=hd
Pokémon GO	4/78	Florizarre Radieux	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/4.jpg?class=hd
Pokémon GO	5/78	Noadkoko d'Alola-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/5.jpg?class=hd
Pokémon GO	6/78	Mimigal	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/6.jpg?class=hd
Pokémon GO	7/78	Migalos	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/7.jpg?class=hd
Pokémon GO	8/78	Salamèche	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/8.jpg?class=hd
Pokémon GO	9/78	Reptincel	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/9.jpg?class=hd
Pokémon GO	10/78	Dracaufeu	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/10.jpg?class=hd
Pokémon GO	11/78	Dracaufeu Radieux	5	1	-1	-1	0	-1	2	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/11.jpg?class=hd
Pokémon GO	12/78	Sulfura	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/12.jpg?class=hd
Pokémon GO	13/78	Chamallot	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/13.jpg?class=hd
Pokémon GO	14/78	Camerupt	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/14.jpg?class=hd
Pokémon GO	15/78	Carapuce	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/15.jpg?class=hd
Pokémon GO	16/78	Carabaffe	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/16.jpg?class=hd
Pokémon GO	17/78	Tortank	4	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/17.jpg?class=hd
Pokémon GO	18/78	Tortank Radieux	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/18.jpg?class=hd
Pokémon GO	19/78	Ramoloss	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/19.jpg?class=hd
Pokémon GO	20/78	Flagadoss	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/20.jpg?class=hd
Pokémon GO	21/78	Magicarpe	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/21.jpg?class=hd
Pokémon GO	22/78	Léviator	4	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/22.jpg?class=hd
Pokémon GO	23/78	Lokhlass	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/23.jpg?class=hd
Pokémon GO	24/78	Artikodin	4	0	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/24.jpg?class=hd
Pokémon GO	25/78	Sovkipou	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/25.jpg?class=hd
Pokémon GO	26/78	Sarmuraï	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/26.jpg?class=hd
Pokémon GO	27/78	Pikachu	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/27.jpg?class=hd
Pokémon GO	28/78	Pikachu	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/28.jpg?class=hd
Pokémon GO	29/78	Électhor	4	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/29.jpg?class=hd
Pokémon GO	30/78	Mewtwo-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/30.jpg?class=hd
Pokémon GO	31/78	Mewtwo-VSTAR	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/31.jpg?class=hd
Pokémon GO	32/78	Natu	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/32.jpg?class=hd
Pokémon GO	33/78	Xatu	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/33.jpg?class=hd
Pokémon GO	34/78	Séléroc	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/34.jpg?class=hd
Pokémon GO	35/78	Nymphali	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/35.jpg?class=hd
Pokémon GO	36/78	Onix	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/36.jpg?class=hd
Pokémon GO	37/78	Embrylex	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/37.jpg?class=hd
Pokémon GO	38/78	Ymphect	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/38.jpg?class=hd
Pokémon GO	39/78	Solaroc	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/39.jpg?class=hd
Pokémon GO	40/78	Bétochef-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/40.jpg?class=hd
Pokémon GO	41/78	Rattata d'Alola	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/41.jpg?class=hd
Pokémon GO	42/78	Rattatac d'Alola	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/42.jpg?class=hd
Pokémon GO	43/78	Tyranocif	4	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/43.jpg?class=hd
Pokémon GO	44/78	Steelix	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/44.jpg?class=hd
Pokémon GO	45/78	Meltan	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/45.jpg?class=hd
Pokémon GO	46/78	Melmetal	4	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/46.jpg?class=hd
Pokémon GO	47/78	Melmetal-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/47.jpg?class=hd
Pokémon GO	48/78	Melmetal-VMAX	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/48.jpg?class=hd
Pokémon GO	49/78	Dracolosse-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/49.jpg?class=hd
Pokémon GO	50/78	Dracolosse-VSTAR	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/50.jpg?class=hd
Pokémon GO	51/78	Leveinard	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/51.jpg?class=hd
Pokémon GO	52/78	Leuphorie	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/52.jpg?class=hd
Pokémon GO	53/78	Métamorph	4	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/53.jpg?class=hd
Pokémon GO	54/78	Évoli	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/54.jpg?class=hd
Pokémon GO	55/78	Ronflex	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/55.jpg?class=hd
Pokémon GO	56/78	Capumain	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/56.jpg?class=hd
Pokémon GO	57/78	Capidextre	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/57.jpg?class=hd
Pokémon GO	58/78	Monaflèmit-V	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/58.jpg?class=hd
Pokémon GO	59/78	Keunotor	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/59.jpg?class=hd
Pokémon GO	60/78	Castorno	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/60.jpg?class=hd
Pokémon GO	61/78	Poichigeon	1	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/61.jpg?class=hd
Pokémon GO	62/78	Colombeau	1	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/62.jpg?class=hd
Pokémon GO	63/78	Déflaisan	2	1	-1	1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/63.jpg?class=hd
Pokémon GO	64/78	Capitaine d'équipe Blanche	2	1	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PGO/HD/64.jpg?class=hd
